name,path,versionBucket,kind,extension,size,sizeLabel,importCandidate,status,localPath,rawUrl,githubUrl,featureTags
DFX.htm,40-50/modules/lit3/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/lit3/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/lit3/DFX.htm,source/tutorial; all-in-one/prog suite
Lit3.bas,40-50/modules/lit3/Lit3.bas,AOL 4.0-5.0,Visual Basic module,.bas,44254,43 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/lit3/Lit3.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/lit3/Lit3.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/livid2/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/livid2/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/livid2/DFX.htm,source/tutorial; all-in-one/prog suite
LiviD32_2.bas,40-50/modules/livid2/LiviD32_2.bas,AOL 4.0-5.0,Visual Basic module,.bas,79503,78 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/livid2/LiviD32_2.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/livid2/LiviD32_2.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/livid32/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/livid32/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/livid32/DFX.htm,source/tutorial; all-in-one/prog suite
LiviD32.bas,40-50/modules/livid32/LiviD32.bas,AOL 4.0-5.0,Visual Basic module,.bas,73155,71 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/livid32/LiviD32.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/livid32/LiviD32.bas,source/tutorial; all-in-one/prog suite
ChatOCX.zip,40-50/modules/macexv/ChatOCX.zip,AOL 4.0-5.0,source archive,.zip,88346,86 KB,yes,ready,files/external/raw-githubusercontent-com/chatocx-ce0d1a6f.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/macexv/ChatOCX.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/macexv/ChatOCX.zip,room/chat; source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/macexv/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/macexv/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/macexv/DFX.htm,source/tutorial; all-in-one/prog suite
MaceX v1.Bas,40-50/modules/macexv/MaceX v1.Bas,AOL 4.0-5.0,Visual Basic module,.bas,77993,76 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/macexv/MaceX%20v1.Bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/macexv/MaceX%20v1.Bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/macexv3/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/macexv3/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/macexv3/DFX.htm,source/tutorial; all-in-one/prog suite
MaceX v3.Bas,40-50/modules/macexv3/MaceX v3.Bas,AOL 4.0-5.0,Visual Basic module,.bas,201246,197 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/macexv3/MaceX%20v3.Bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/macexv3/MaceX%20v3.Bas,source/tutorial; all-in-one/prog suite
MaceX v3.chm,40-50/modules/macexv3/MaceX v3.chm,AOL 4.0-5.0,tutorial/help file,.chm,61709,60 KB,yes,ready,files/external/raw-githubusercontent-com/macex20v3-d2620dde.chm,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/macexv3/MaceX%20v3.chm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/macexv3/MaceX%20v3.chm,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/mmer40/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/mmer40/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/mmer40/DFX.htm,mass mailer/server; source/tutorial; all-in-one/prog suite
MMer40.bas,40-50/modules/mmer40/MMer40.bas,AOL 4.0-5.0,Visual Basic module,.bas,23609,23 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/mmer40/MMer40.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/mmer40/MMer40.bas,mass mailer/server; source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/mmer402/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/mmer402/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/mmer402/DFX.htm,mass mailer/server; source/tutorial; all-in-one/prog suite
MMer402.bas,40-50/modules/mmer402/MMer402.bas,AOL 4.0-5.0,Visual Basic module,.bas,58058,57 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/mmer402/MMer402.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/mmer402/MMer402.bas,mass mailer/server; source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/modcrue/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/modcrue/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/modcrue/DFX.htm,source/tutorial; all-in-one/prog suite
modCrue.bas,40-50/modules/modcrue/modCrue.bas,AOL 4.0-5.0,Visual Basic module,.bas,189209,185 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/modcrue/modCrue.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/modcrue/modCrue.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/murder32_4v2/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/murder32_4v2/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/murder32_4v2/DFX.htm,source/tutorial; all-in-one/prog suite
MuRdEr32_4v2.bas,40-50/modules/murder32_4v2/MuRdEr32_4v2.bas,AOL 4.0-5.0,Visual Basic module,.bas,33143,32 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/murder32_4v2/MuRdEr32_4v2.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/murder32_4v2/MuRdEr32_4v2.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/nash40/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nash40/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nash40/DFX.htm,source/tutorial; all-in-one/prog suite
NASH40.bas,40-50/modules/nash40/NASH40.bas,AOL 4.0-5.0,Visual Basic module,.bas,52634,51 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nash40/NASH40.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nash40/NASH40.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/neo/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/neo/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/neo/DFX.htm,source/tutorial; all-in-one/prog suite
NEO.bas,40-50/modules/neo/NEO.bas,AOL 4.0-5.0,Visual Basic module,.bas,92102,90 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/neo/NEO.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/neo/NEO.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/nkv2/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nkv2/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nkv2/DFX.htm,source/tutorial; all-in-one/prog suite
NKILLA~3.BAS,40-50/modules/nkv2/NKILLA~3.BAS,AOL 4.0-5.0,Visual Basic module,.bas,144131,141 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nkv2/NKILLA~3.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nkv2/NKILLA~3.BAS,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/nuclear/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nuclear/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nuclear/DFX.htm,source/tutorial; all-in-one/prog suite
Nuclear32.bas,40-50/modules/nuclear/Nuclear32.bas,AOL 4.0-5.0,Visual Basic module,.bas,37254,36 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nuclear/Nuclear32.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nuclear/Nuclear32.bas,source/tutorial; all-in-one/prog suite
Nuclear32.basInfo.txt,40-50/modules/nuclear/Nuclear32.basInfo.txt,AOL 4.0-5.0,text/readme file,.txt,115,115 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nuclear/Nuclear32.basInfo.txt,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nuclear/Nuclear32.basInfo.txt,source/tutorial; all-in-one/prog suite
NuclearbasTest.frm,40-50/modules/nuclear/NuclearbasTest.frm,AOL 4.0-5.0,Visual Basic project file,.frm,10898,11 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nuclear/NuclearbasTest.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nuclear/NuclearbasTest.frm,source/tutorial; all-in-one/prog suite
NuclearTest.vbp,40-50/modules/nuclear/NuclearTest.vbp,AOL 4.0-5.0,Visual Basic project file,.vbp,533,533 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nuclear/NuclearTest.vbp,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nuclear/NuclearTest.vbp,source/tutorial; all-in-one/prog suite
NuclearTest.vbw,40-50/modules/nuclear/NuclearTest.vbw,AOL 4.0-5.0,Visual Basic project file,.vbw,80,80 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nuclear/NuclearTest.vbw,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nuclear/NuclearTest.vbw,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/nx/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nx/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nx/DFX.htm,source/tutorial; all-in-one/prog suite
Nx.bas,40-50/modules/nx/Nx.bas,AOL 4.0-5.0,Visual Basic module,.bas,177526,173 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/nx/Nx.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/nx/Nx.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/ouwop/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/ouwop/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/ouwop/DFX.htm,source/tutorial; all-in-one/prog suite
Ouwop.Bas,40-50/modules/ouwop/Ouwop.Bas,AOL 4.0-5.0,Visual Basic module,.bas,822340,803 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/ouwop/Ouwop.Bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/ouwop/Ouwop.Bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/platinum32/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/platinum32/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/platinum32/DFX.htm,source/tutorial; all-in-one/prog suite
Plσå∩±ⁿm32.bas,40-50/modules/platinum32/Plσå∩±ⁿm32.bas,AOL 4.0-5.0,Visual Basic module,.bas,47443,46 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/platinum32/Pl%CF%83%C3%A5%E2%88%A9%C2%B1%E2%81%BFm32.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/platinum32/Pl%CF%83%C3%A5%E2%88%A9%C2%B1%E2%81%BFm32.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/ravage/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/ravage/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/ravage/DFX.htm,source/tutorial; all-in-one/prog suite
ravage.bas,40-50/modules/ravage/ravage.bas,AOL 4.0-5.0,Visual Basic module,.bas,138325,135 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/ravage/ravage.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/ravage/ravage.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/ryan/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/ryan/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/ryan/DFX.htm,source/tutorial; all-in-one/prog suite
ryan_.bas,40-50/modules/ryan/ryan_.bas,AOL 4.0-5.0,Visual Basic module,.bas,50792,50 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/ryan/ryan_.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/ryan/ryan_.bas,source/tutorial; all-in-one/prog suite
sics-info.txt,40-50/modules/ryan/sics-info.txt,AOL 4.0-5.0,text/readme file,.txt,1089,1.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/ryan/sics-info.txt,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/ryan/sics-info.txt,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/shadow32/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/shadow32/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/shadow32/DFX.htm,source/tutorial; all-in-one/prog suite
Shadow32.bas,40-50/modules/shadow32/Shadow32.bas,AOL 4.0-5.0,Visual Basic module,.bas,65840,64 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/shadow32/Shadow32.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/shadow32/Shadow32.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/shadow322/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/shadow322/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/shadow322/DFX.htm,source/tutorial; all-in-one/prog suite
Info.txt,40-50/modules/shadow322/Info.txt,AOL 4.0-5.0,text/readme file,.txt,185,185 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/shadow322/Info.txt,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/shadow322/Info.txt,source/tutorial; all-in-one/prog suite
Shadow32.bas,40-50/modules/shadow322/Shadow32.bas,AOL 4.0-5.0,Visual Basic module,.bas,75870,74 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/shadow322/Shadow32.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/shadow322/Shadow32.bas,source/tutorial; all-in-one/prog suite
DFX.htm,40-50/modules/shiekbas/DFX.htm,AOL 4.0-5.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/40-50/modules/shiekbas/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/40-50/modules/shiekbas/DFX.htm,source/tutorial; all-in-one/prog suite
