name,kind,status,source,url,localPath,detailPage
coolsendchat.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/coolsendchat.zip,,
core311.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/core311.zip,,
coreapi.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/coreapi.zip,,
cracksource.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/cracksource.zip,,
creep.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/creep.zip,,
cryofade.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/cryofade.zip,,
cryofadev2.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/cryofadev2.zip,,
Cubepunt,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/cube.zip,,docs/generated/applications/pages/C/0491-cubepunt.md
dahoaxbas.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/dahoaxbas.zip,,
daimgold.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/daimgold.zip,,
digitalaim.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/digitalaim.zip,,
digitek.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/digitek.zip,,
dive32.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/dive32.zip,,
dos32.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/dos32.zip,,
Dupe Killer,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/dupekill.zip,,docs/generated/applications/pages/D/0620-dupe-killer.md
echobotsource.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/echobotsource.zip,,
effex.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/effex.zip,,
eliteprotection.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/eliteprotection.zip,,
exodusocx.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/exodusocx.zip,,
Fade Dat Shintz And 5.0,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/fadedat.zip,,docs/generated/applications/pages/F/0744-fade-dat-shintz-and-5-0.md
fademan.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/fademan.zip,,
CFader40,old-web program download lead,lead,LensHell AIM progs,http://lenshellarchive.com/VBfiles/fadercolorz10.zip,,docs/generated/applications/pages/C/0365-cfader40.md
fluxidle.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/fluxidle.zip,,
flyaim35.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/flyaim35.zip,,
flyman2000.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/flyman2000.zip,,
formdragxp.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/formdragxp.zip,,
formtrick.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/formtrick.zip,,
freespy.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/freespy.zip,,
frubal420.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/frubal420.zip,,
genozide.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/genozide.zip,,
glue3.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/glue3.zip,,
hexen2bas.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/hexen2bas.zip,,
· Hider ·,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/hiderfnl.zip,,docs/generated/applications/pages/0-9-symbols/2123-hider.md
hiwind2.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/hiwind2.zip,,
hixaim2.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/hixaim2.zip,,
hydra.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/hydra.zip,,
idlerexbynegz.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/idlerexbynegz.zip,,
information.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/information.zip,,
jcomz.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/jcomz.zip,,
jinxout.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/jinxout.zip,,
jolt32.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/jolt32.zip,,
Juggalo Toolz 1,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/juggalo32.zip,,docs/generated/applications/pages/J/1063-juggalo-toolz-1.md
kaos5150.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/kaos5150.zip,,
kurupt.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/kurupt.zip,,
limp.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/limp.zip,,
loginexample.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/loginexample.zip,,
loserscan.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/loserscan.zip,,
Mario,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/mario2000v2.zip,,docs/generated/applications/pages/M/1218-mario.md
master1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/master1.zip,,
master1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/master2.zip,,
master1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/master3.zip,,
master1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/master32.zip,,
misfitaim.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/misfitaim.zip,,
Remixed Audio²,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/mixed.zip,,docs/generated/applications/pages/R/1606-remixed-audio2.md
mmxpsource.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/mmxpsource.zip,,
monkefade3.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/monkefade3.zip,,
PoA AoL Notify remover final beta 6,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/mover.zip,,docs/generated/applications/pages/P/1468-poa-aol-notify-remover-final-beta-6.md
msgbox.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/msgbox.zip,,
mtb.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/mtb.zip,,
murder32.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/murder32.zip,,
name32.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/name32.zip,,
napolean.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/napolean.zip,,
nash40.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/nash40.zip,,
newbiemsbox.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/newbiemsbox.zip,,
Nùclear,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/nuclear32.zip,,docs/generated/applications/pages/N/1369-nuclear.md
nyte32.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/nyte32.zip,,
nytesprogs.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/nytesprogs.zip,,
ontop.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/ontop.zip,,
paranoid.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/paranoid.zip,,
Progzhell Toolz Version Blog,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/phblogource.zip,,docs/generated/applications/pages/P/1508-progzhell-toolz-version-blog.md
pogo32.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/pogo32.zip,,
position.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/position.zip,,
powersource.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/powersource.zip,,
punker6.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/punker6.zip,,
ravage.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/ravage.zip,,
rgbcreator.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/rgbcreator.zip,,
salem32.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/salem32.zip,,
pakistani clone scroller,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/scroll.zip,,docs/generated/applications/pages/P/1399-pakistani-clone-scroller.md
sirvb6.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/sirvb6.zip,,
smacksource.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/smacksource.zip,,
snow322.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/snow322.zip,,
spider.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/spider.zip,,
thumper32.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/thumper32.zip,,
timeout.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/timeout.zip,,
Toxic,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/toxicsource.zip,,docs/generated/applications/pages/T/1934-toxic.md
vb3codes.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vb3codes.zip,,
vb3codez.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vb3codez.zip,,
vb3d.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vb3d.zip,,
vb40016a.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vb40016a.zip,,
vb40016a.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vb40032a.zip,,
vb5ccecompiler.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vb5ccecompiler.zip,,
vb5shield50.zip,external recovery original URL,http-404,Web page: Visual Basic Section,http://lenshellarchive.com/VBfiles/vb5shield50.zip,,
vb5sp3a.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vb5sp3a.zip,,
vbbible.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbbible.zip,,
compact mp3,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbcompact.zip,,docs/generated/applications/pages/C/0447-compact-mp3.md
vbdecomp.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbdecomp.zip,,
vbforms.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbforms.zip,,
vbimex.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbimex.zip,,
vbmsg.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbmsg.zip,files/external/aimfilez-com/vbmsg-2305f301.vbx,
vbrun300exe.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbrun300exe.zip,,
s2000a,external mirror original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbrun60.zip,,docs/generated/applications/pages/S/1646-s2000a.md
vbsafecode.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbsafecode.zip,,
vbtips1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbtips1.zip,,
vbtips1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbtips2.zip,,
vbtips1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbtips3.zip,,
vbtips1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbtips4.zip,,
vbtips1.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vbtips5.zip,,
vdaddin.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vdaddin.zip,,
Ashelp,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/visasciisource.zip,,docs/generated/applications/pages/A/0160-ashelp.md
visdata.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/visdata.zip,,
vkbaspack.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/vkbaspack.zip,,
voter.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/voter.zip,,
waidler.zip,external recovery original URL,http-404,Web page: LensHell Visual Basic,http://lenshellarchive.com/VBfiles/waidler.zip,,
warp32.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/warp32.zip,,
winontop.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/winontop.zip,,
x-bust,old-web program download lead,lead,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/xbustsource.zip,,docs/generated/applications/pages/X/2057-x-bust.md
zig.zip,missing-candidate original URL,candidate,LensHell Visual Basic,http://lenshellarchive.com/VBfiles/zig.zip,,
wirecrackv11-source.zip,missing-candidate original URL,candidate,cam0,http://lenshellprogarchive.com/tutorials/wirecrackv11-source.zip,,
wirecrackv11-source.zip,missing-candidate original URL,candidate,cam0,http://lenshellprogarchive.com/tutorials/wirecrackv12-source.zip,,
poop pwc,old-web program download lead,lead,Aim Crackers,http://www.lilbudbot.com/aimthings/aimcrackers/aicrackse2.zip,,docs/generated/applications/pages/P/1478-poop-pwc.md
